id_aluno;num_materiais;fitness_total;cobertura;dificuldade;tempo;balanceamento;estilo;sequencia
45;3;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;8 12 33
46;8;1040.7500;40.0000;1000.0000;0.0000;0.0000;0.7500;5 10 14 15 16 23 35 36
48;3;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;2 8 25
49;3;1041.7500;40.0000;1000.0000;0.0000;0.0000;1.7500;3 12 33
5;7;1041.7500;40.0000;1000.0000;0.0000;0.0000;1.7500;3 11 12 29 31 32 33
53;8;1042.6562;40.0000;1000.0000;0.0000;0.0000;2.6562;3 7 8 25 29 31 32 37
54;6;1042.6250;40.0000;1000.0000;0.0000;0.0000;2.6250;2 6 8 25 29 31
56;9;1042.1944;40.0000;1000.0000;0.0000;0.0000;2.1944;2 3 11 12 15 25 29 31 33
57;6;1042.5000;40.0000;1000.0000;0.0000;0.0000;2.5000;4 8 13 25 31 33
58;10;1042.3750;40.0000;1000.0000;0.0000;0.0000;2.3750;3 11 12 22 25 29 31 33 36 37
59;5;1041.7000;40.0000;1000.0000;0.0000;0.0000;1.7000;3 11 12 31 33
6;3;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;8 25 31
61;4;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;0 8 25 31
62;5;1042.3500;40.0000;1000.0000;0.0000;0.0000;2.3500;3 8 25 31 32
63;4;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;3 8 25 33
65;9;1042.5833;40.0000;1000.0000;0.0000;0.0000;2.5833;3 8 14 25 29 31 32 33 37
67;3;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;8 31 32
68;4;1041.2500;40.0000;1000.0000;0.0000;0.0000;1.2500;3 11 12 33
7;5;1042.5000;40.0000;1000.0000;0.0000;0.0000;2.5000;6 7 8 13 25
71;6;1041.6667;40.0000;1000.0000;0.0000;0.0000;1.6667;3 11 12 29 31 33
72;7;1042.5000;40.0000;1000.0000;0.0000;0.0000;2.5000;0 3 8 25 29 31 36
74;4;1041.8750;40.0000;1000.0000;0.0000;0.0000;1.8750;8 29 31 32
76;4;1042.1250;40.0000;1000.0000;0.0000;0.0000;2.1250;8 29 31 32
77;4;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;29 31 32 33
79;2;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;31 32
80;5;1042.2000;40.0000;1000.0000;0.0000;0.0000;2.2000;3 8 25 31 32
81;2;1041.7500;40.0000;1000.0000;0.0000;0.0000;1.7500;25 29
82;3;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;3 11 12
83;16;1041.4844;40.0000;1000.0000;0.0000;0.0000;1.4844;3 4 5 10 13 14 15 16 22 23 24 26 33 35 36 37
84;7;1042.6786;40.0000;1000.0000;0.0000;0.0000;2.6786;0 8 25 29 31 32 36
85;8;1041.1562;40.0000;1000.0000;0.0000;0.0000;1.1562;2 3 11 12 29 33 36 37
88;4;1041.7500;40.0000;1000.0000;0.0000;0.0000;1.7500;3 29 31 32
