id_aluno;num_materiais;fitness_total;cobertura;dificuldade;tempo;balanceamento;estilo;sequencia
1;8;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;4 8 9 19 27 30 33 34
100;3;1041.9167;40.0000;1000.0000;0.0000;0.0000;1.9167;2 8 25
101;4;1042.4550;40.0000;1000.0000;0.0800;0.0000;2.3750;8 25 28 31
102;4;1042.1250;40.0000;1000.0000;0.0000;0.0000;2.1250;6 8 25 29
106;3;1041.9167;40.0000;1000.0000;0.0000;0.0000;1.9167;8 25 31
107;6;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;3 11 25 33 35 37
110;3;1041.8333;40.0000;1000.0000;0.0000;0.0000;1.8333;3 8 25
111;8;1042.3125;40.0000;1000.0000;0.0000;0.0000;2.3125;5 7 8 25 29 35 36 37
112;2;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;11 12
113;8;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;6 17 19 21 27 28 30 34
114;9;1041.2500;40.0000;1000.0000;0.0000;0.0000;1.2500;4 6 13 17 18 20 21 27 30
117;6;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;3 11 12 29 31 33
118;9;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;5 10 14 15 22 23 35 36 37
120;8;1041.5312;40.0000;1000.0000;0.0000;0.0000;1.5312;2 3 11 12 29 33 36 37
121;4;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;8 11 12 33
123;3;1042.1667;40.0000;1000.0000;0.0000;0.0000;2.1667;8 25 33
124;10;1042.5000;40.0000;1000.0000;0.0000;0.0000;2.5000;1 4 11 13 19 20 28 29 33 34
125;9;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;2 3 8 11 12 25 29 33 36
126;10;1043.1000;40.0000;1000.0000;0.0000;0.0000;3.1000;3 7 8 17 20 25 29 31 32 34
127;3;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;8 31 32
130;6;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;3 11 12 29 31 33
15;5;1042.3000;40.0000;1000.0000;0.0000;0.0000;2.3000;3 8 25 31 32
18;4;1042.4375;40.0000;1000.0000;0.0000;0.0000;2.4375;2 8 25 26
19;7;1042.2857;40.0000;1000.0000;0.0000;0.0000;2.2857;8 11 12 25 31 32 33
2;3;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;11 12 25
21;3;1041.7500;40.0000;1000.0000;0.0000;0.0000;1.7500;31 32 33
23;9;1042.5278;40.0000;1000.0000;0.0000;0.0000;2.5278;2 3 8 11 12 29 31 32 33
24;4;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;8 29 31 32
27;2;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;12 33
28;3;1042.0833;40.0000;1000.0000;0.0000;0.0000;2.0833;8 25 31
29;3;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;3 8 25
3;10;1042.7250;40.0000;1000.0000;0.0000;0.0000;2.7250;3 8 11 12 25 29 31 32 33 36
31;4;1041.6250;40.0000;1000.0000;0.0000;0.0000;1.6250;1 25 26 34
32;3;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;8 25 32
33;8;1042.0312;40.0000;1000.0000;0.0000;0.0000;2.0312;2 3 8 11 12 25 29 33
34;6;1042.1250;40.0000;1000.0000;0.0000;0.0000;2.1250;3 11 12 29 33 37
35;4;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;3 11 12 33
36;13;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;0 1 4 6 7 8 18 19 20 21 27 30 34
37;4;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;8 29 31 32
41;2;1041.6250;40.0000;1000.0000;0.0000;0.0000;1.6250;25 37
42;10;1041.8750;40.0000;1000.0000;0.0000;0.0000;1.8750;3 5 11 12 25 29 33 34 36 37
45;3;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;8 11 32
46;6;1040.7500;40.0000;1000.0000;0.0000;0.0000;0.7500;5 10 15 22 24 35
48;4;1042.1875;40.0000;1000.0000;0.0000;0.0000;2.1875;2 8 25 31
49;4;1041.7500;40.0000;1000.0000;0.0000;0.0000;1.7500;11 12 31 33
5;6;1041.7500;40.0000;1000.0000;0.0000;0.0000;1.7500;3 11 12 29 31 32
53;8;1042.6250;40.0000;1000.0000;0.0000;0.0000;2.6250;3 8 25 29 31 32 35 36
54;7;1042.5714;40.0000;1000.0000;0.0000;0.0000;2.5714;2 8 12 25 29 31 32
56;9;1042.1111;40.0000;1000.0000;0.0000;0.0000;2.1111;2 3 11 12 25 29 31 32 33
57;4;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;1 8 25 28
58;6;1042.0417;40.0000;1000.0000;0.0000;0.0000;2.0417;2 3 11 12 29 33
59;5;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;3 11 12 29 33
6;3;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;8 25 31
61;5;1042.3000;40.0000;1000.0000;0.0000;0.0000;2.3000;8 18 25 31 32
62;5;1042.3500;40.0000;1000.0000;0.0000;0.0000;2.3500;3 8 25 31 32
63;6;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;3 8 11 12 25 33
65;8;1042.5938;40.0000;1000.0000;0.0000;0.0000;2.5938;0 3 8 25 29 31 33 37
67;3;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;8 31 32
68;3;1041.2500;40.0000;1000.0000;0.0000;0.0000;1.2500;3 12 33
7;4;1042.3750;40.0000;1000.0000;0.0000;0.0000;2.3750;3 8 25 29
71;6;1041.6667;40.0000;1000.0000;0.0000;0.0000;1.6667;3 11 12 29 31 33
72;8;1042.5000;40.0000;1000.0000;0.0000;0.0000;2.5000;3 8 25 29 31 32 36 37
74;4;1041.8750;40.0000;1000.0000;0.0000;0.0000;1.8750;8 29 31 32
76;5;1042.5000;40.0000;1000.0000;0.0000;0.0000;2.5000;8 25 31 32 37
77;4;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;8 29 31 32
79;2;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;31 32
80;4;1042.1250;40.0000;1000.0000;0.0000;0.0000;2.1250;8 29 31 32
81;3;1041.8333;40.0000;1000.0000;0.0000;0.0000;1.8333;8 25 33
82;5;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;3 8 11 12 33
83;13;1041.3846;40.0000;1000.0000;0.0000;0.0000;1.3846;2 5 10 14 15 16 22 23 24 34 35 36 37
84;5;1042.4000;40.0000;1000.0000;0.0000;0.0000;2.4000;8 25 26 31 32
85;8;1041.1562;40.0000;1000.0000;0.0000;0.0000;1.1562;2 3 11 12 29 33 36 37
88;4;1041.7500;40.0000;1000.0000;0.0000;0.0000;1.7500;8 29 31 32
89;10;1042.1500;40.0000;1000.0000;0.0000;0.0000;2.1500;3 5 11 12 25 29 31 32 33 36
90;4;1041.8750;40.0000;1000.0000;0.0000;0.0000;1.8750;1 8 25 28
91;11;1041.2500;40.0000;1000.0000;0.0000;0.0000;1.2500;5 10 14 15 16 22 23 24 35 36 37
92;4;1042.3125;40.0000;1000.0000;0.0000;0.0000;2.3125;2 8 25 26
95;3;1041.9167;40.0000;1000.0000;0.0000;0.0000;1.9167;8 25 32
96;5;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;8 25 26 31 32
97;4;1041.6875;40.0000;1000.0000;0.0000;0.0000;1.6875;2 8 25 26
99;5;1042.0500;40.0000;1000.0000;0.0000;0.0000;2.0500;7 8 25 28 34
