id_aluno;num_materiais;fitness_total;cobertura;dificuldade;tempo;balanceamento;estilo;sequencia
76;4;41.2750;32.0000;1.1250;0.0000;6.4000;1.7500;3 21 27 44
77;5;42.7500;32.0000;2.0000;0.0000;6.4000;2.3500;13 21 29 43 53
79;4;42.2125;32.0000;0.5000;0.0000;6.4000;3.3125;8 20 28 43
80;4;40.6500;32.0000;0.5000;0.0000;6.4000;1.7500;2 21 27 38
81;5;41.0767;34.0000;0.0000;0.0767;5.1000;1.9000;10 24 40 49 53
82;4;40.5875;32.0000;0.5000;0.0000;6.4000;1.6875;13 20 26 43
83;12;43.4417;32.0000;3.0000;0.0000;6.4000;2.0417;10 20 32 37 45 46 47 48 49 50 52 55
84;6;41.0250;32.0000;0.1250;0.0000;6.4000;2.5000;12 22 31 41 51 53
85;13;40.1404;32.0000;0.6250;0.0000;6.4000;1.1154;1 16 26 35 45 46 47 48 49 50 52 53 55
88;7;42.5429;32.0000;1.2500;0.0000;6.4000;2.8929;13 23 29 39 49 52 53
89;8;41.5250;32.0000;0.7500;0.0000;6.4000;2.3750;13 23 31 41 48 49 52 53
90;7;41.2929;32.0000;0.5000;0.0000;6.4000;2.3929;4 19 28 43 53 56 57
91;6;41.1083;32.0000;1.2500;0.0000;6.4000;1.4583;13 23 26 41 53 56
92;9;41.7611;32.0000;0.7500;0.0000;6.4000;2.6111;4 23 31 41 50 51 53 56 57
95;5;42.6000;32.0000;1.5000;0.0000;6.4000;2.7000;10 18 31 43 57
96;6;43.0667;32.0000;2.0000;0.0000;6.4000;2.6667;4 23 31 41 45 53
97;7;41.5071;32.0000;1.0000;0.0000;6.4000;2.1071;8 16 25 35 53 56 57
99;6;41.1083;32.0000;1.1250;0.0000;6.4000;1.5833;4 19 28 38 53 56
