id_aluno;num_materiais;fitness_total;cobertura;dificuldade;tempo;balanceamento;estilo;sequencia
1;5;41.5500;32.0000;1.7500;0.0000;6.4000;1.4000;13 19 28 39 53
100;6;41.6500;32.0000;1.5000;0.0000;6.4000;1.7500;2 23 27 38 51 56
101;5;41.6750;32.0000;1.3750;0.0000;6.4000;1.9000;13 23 32 38 51
102;5;40.9000;32.0000;0.5000;0.0000;6.4000;2.0000;6 21 31 39 56
106;5;43.1500;32.0000;1.7500;0.0000;6.4000;3.0000;13 17 29 43 53
107;6;42.1917;32.0000;2.0000;0.0000;6.4000;1.7917;2 18 33 41 46 55
110;5;42.5000;32.0000;1.2500;0.0000;6.4000;2.8500;13 23 26 35 53
111;6;41.7333;38.0000;0.0000;0.0000;1.9000;1.8333;23 46 47 48 50 55
112;4;43.4625;32.0000;2.7500;0.0000;6.4000;2.3125;13 18 26 43
113;6;40.1500;32.0000;0.3750;0.0000;6.4000;1.3750;4 19 28 35 51 56
114;4;42.5875;32.0000;2.7500;0.0000;6.4000;1.4375;13 19 28 39
117;7;42.3643;32.0000;1.7500;0.0000;6.4000;2.2143;13 21 31 42 49 52 53
118;5;41.0000;32.0000;1.0000;0.0000;6.4000;1.6000;13 23 31 38 51
120;9;41.4833;32.0000;1.7500;0.0000;6.4000;1.3333;1 22 29 43 45 46 47 53 56
121;4;41.2125;32.0000;0.7500;0.0000;6.4000;2.0625;13 20 26 43
123;5;42.4000;32.0000;1.7500;0.0000;6.4000;2.2500;10 19 27 43 56
124;5;40.5500;32.0000;1.0000;0.0000;6.4000;1.1500;13 23 31 44 51
125;8;40.4625;32.0000;0.3750;0.0000;6.4000;1.6875;4 22 29 41 45 48 53 56
126;7;43.5786;32.0000;2.5000;0.0000;6.4000;2.6786;4 20 31 39 51 53 56
127;4;42.0250;32.0000;1.3750;0.0000;6.4000;2.2500;10 23 27 38
130;9;42.3722;32.0000;1.2500;0.0000;6.4000;2.7222;13 23 27 42 45 46 49 52 53
15;4;41.0250;32.0000;0.6250;0.0000;6.4000;2.0000;3 22 27 41
18;8;41.9625;32.0000;0.8750;0.0000;6.4000;2.6875;4 23 31 39 45 48 51 56
19;5;41.4750;32.0000;0.8750;0.0000;6.4000;2.2000;2 17 29 39 53
2;1;40.9000;38.0000;0.0000;0.0000;1.9000;1.0000;23
21;6;43.1500;32.0000;1.5000;0.0000;6.4000;3.2500;9 20 28 43 49 53
23;7;41.9714;32.0000;1.2500;0.0000;6.4000;2.3214;12 22 27 41 52 53 55
24;7;42.4000;32.0000;0.7500;0.0000;6.4000;3.2500;4 20 26 43 49 50 53
27;4;40.9625;32.0000;0.7500;0.0000;6.4000;1.8125;13 20 26 43
28;5;41.5250;32.0000;0.8750;0.0000;6.4000;2.2500;13 18 27 39 53
29;5;41.6250;32.0000;0.6250;0.0000;6.4000;2.6000;10 20 33 43 53
3;8;42.3062;32.0000;1.2500;0.0000;6.4000;2.6562;13 23 27 39 46 48 52 53
31;8;41.7750;32.0000;1.7500;0.0000;6.4000;1.6250;4 17 28 39 45 53 56 57
32;5;44.1500;32.0000;3.0000;0.0000;6.4000;2.7500;13 16 27 41 57
33;7;41.8464;32.0000;1.6250;0.0000;6.4000;1.8214;13 17 27 41 48 52 53
34;6;41.1917;32.0000;1.2500;0.0000;6.4000;1.5417;4 23 26 38 51 53
35;4;41.4750;34.0000;0.5000;0.0000;5.1000;1.8750;10 18 39 49
36;6;41.4417;32.0000;1.5000;0.0000;6.4000;1.5417;12 19 28 41 51 56
37;5;41.5750;32.0000;0.8750;0.0000;6.4000;2.3000;13 19 32 41 53
41;5;40.7750;32.0000;0.3750;0.0000;6.4000;2.0000;13 20 29 42 53
42;9;42.9000;32.0000;3.0000;0.0000;6.4000;1.5000;12 16 33 41 45 50 53 55 57
45;4;42.0250;32.0000;1.1250;0.0000;6.4000;2.5000;8 18 27 43
46;4;42.7750;38.0000;1.0000;0.0000;1.9000;1.8750;23 46 49 55
48;6;41.7333;32.0000;1.0000;0.0000;6.4000;2.3333;4 22 31 41 53 56
49;2;41.8500;36.0000;0.5000;0.0000;3.6000;1.7500;17 27
5;7;41.1500;32.0000;0.7500;0.0000;6.4000;2.0000;13 17 27 41 49 52 53
53;6;42.6917;32.0000;2.2500;0.0000;6.4000;2.0417;13 23 27 44 48 53
54;8;40.7437;32.0000;0.2500;0.0000;6.4000;2.0938;2 21 30 43 50 51 53 57
56;7;40.6679;32.0000;0.1250;0.0000;6.4000;2.1429;7 21 26 34 49 52 53
57;6;43.4000;32.0000;2.7500;0.0000;6.4000;2.2500;4 17 27 39 53 56
58;6;40.1917;32.0000;0.2500;0.0000;6.4000;1.5417;13 22 31 41 47 53
59;6;41.4000;32.0000;1.1250;0.0000;6.4000;1.8750;10 18 26 43 49 53
6;5;42.7000;32.0000;1.5000;0.0000;6.4000;2.8000;13 20 31 43 53
61;4;42.0250;32.0000;1.0000;0.0000;6.4000;2.6250;12 23 31 41
62;4;41.7125;32.0000;0.8750;0.0000;6.4000;2.4375;2 19 29 41
63;5;41.0750;32.0000;1.1250;0.0000;6.4000;1.5500;13 23 26 41 53
65;6;40.8583;32.0000;0.3750;0.0000;6.4000;2.0833;4 21 30 41 53 56
67;5;41.6500;32.0000;0.7500;0.0000;6.4000;2.5000;13 19 27 43 53
68;3;41.4833;38.0000;0.0000;0.0000;1.9000;1.5833;10 49 52
7;5;41.5000;32.0000;1.0000;0.0000;6.4000;2.1000;11 23 27 38 51
71;6;41.9833;32.0000;1.7500;0.0000;6.4000;1.8333;11 17 28 41 49 52
72;8;42.0875;32.0000;1.2500;0.0000;6.4000;2.4375;4 17 31 41 46 47 53 55
74;7;41.3286;32.0000;0.2500;0.0000;6.4000;2.6786;8 20 26 35 49 52 53
76;4;41.4625;32.0000;0.6250;0.0000;6.4000;2.4375;13 18 30 38
77;4;42.0875;32.0000;1.5000;0.0000;6.4000;2.1875;13 22 27 41
79;1;41.9000;38.0000;0.5000;0.0000;1.9000;1.5000;27
80;4;40.5875;32.0000;0.2500;0.0000;6.4000;1.9375;2 20 27 41
81;3;40.6817;32.0000;0.0000;0.0317;6.4000;2.2500;1 15 40
