id_aluno;num_materiais;fitness_total;cobertura;dificuldade;tempo;balanceamento;estilo;sequencia
1;5;42.4000;32.0000;2.2500;0.0000;6.4000;1.7500;7 20 26 42 56
100;8;41.4312;32.0000;1.2500;0.0000;6.4000;1.7812;13 23 32 41 51 53 55 56
101;5;41.3750;32.0000;1.1250;0.0000;6.4000;1.8500;4 23 31 39 51
102;5;41.5667;32.0000;0.9167;0.0000;6.4000;2.2500;6 15 39 51 56
106;4;42.0250;32.0000;1.0000;0.0000;6.4000;2.6250;13 23 31 43
107;5;41.4000;32.0000;1.5000;0.0000;6.4000;1.5000;2 23 33 41 53
110;6;41.7333;32.0000;0.7500;0.0000;6.4000;2.5833;10 18 27 39 53 57
111;9;41.5111;32.0000;1.0000;0.0000;6.4000;2.1111;4 23 31 43 45 46 47 55 57
112;3;43.8500;34.0000;2.6667;0.0000;5.1000;2.0833;13 20 41
113;6;40.5667;32.0000;0.6250;0.0000;6.4000;1.5417;13 17 29 40 51 56
114;4;43.0250;32.0000;3.2500;0.0000;6.4000;1.3750;8 18 28 41
117;7;42.0429;32.0000;1.5000;0.0000;6.4000;2.1429;1 23 30 43 49 52 53
118;6;41.6083;32.0000;1.2500;0.0000;6.4000;1.9583;2 23 31 42 51 53
120;7;40.5429;32.0000;1.0000;0.0000;6.4000;1.1429;4 23 31 41 48 50 53
121;4;41.8375;32.0000;1.2500;0.0000;6.4000;2.1875;8 20 26 43
123;5;42.3000;32.0000;1.7500;0.0000;6.4000;2.1500;10 20 26 38 53
124;5;40.9000;32.0000;1.0000;0.0000;6.4000;1.5000;12 23 31 39 51
125;9;40.4972;32.0000;0.3750;0.0000;6.4000;1.7222;4 18 28 41 48 50 53 55 56
126;6;43.5250;32.0000;2.2500;0.0000;6.4000;2.8750;12 23 30 43 50 51
127;5;42.0750;32.0000;1.1250;0.0000;6.4000;2.5500;12 23 27 43 53
130;6;42.4000;32.0000;2.0000;0.0000;6.4000;2.0000;11 17 30 41 49 52
15;5;41.5750;32.0000;0.3750;0.0000;6.4000;2.8000;13 22 26 38 53
18;6;42.5250;32.0000;1.3750;0.0000;6.4000;2.7500;4 20 31 34 51 57
19;5;41.1250;32.0000;0.6250;0.0000;6.4000;2.1000;4 23 27 43 53
2;1;40.9000;38.0000;0.0000;0.0000;1.9000;1.0000;23
21;5;42.2500;32.0000;1.2500;0.0000;6.4000;2.6000;10 17 27 35 53
23;6;41.5250;32.0000;1.0000;0.0000;6.4000;2.1250;4 22 31 41 50 53
24;5;41.8500;32.0000;0.7500;0.0000;6.4000;2.7000;11 22 30 43 53
27;4;41.6500;32.0000;1.2500;0.0000;6.4000;2.0000;8 20 27 43
28;5;41.4250;32.0000;0.8750;0.0000;6.4000;2.1500;13 23 27 43 53
29;4;42.0042;32.0000;0.6250;0.1667;6.4000;2.8125;13 23 31 39
3;6;42.0250;32.0000;1.2500;0.0000;6.4000;2.3750;2 23 31 38 52 53
