id_aluno;num_materiais;fitness_total;cobertura;dificuldade;tempo;balanceamento;estilo;sequencia
32;4;43.3375;32.0000;2.5000;0.0000;6.4000;2.4375;10 23 30 43
33;6;41.3583;32.0000;1.3750;0.0000;6.4000;1.5833;2 23 26 41 48 53
34;6;40.9833;32.0000;1.2500;0.0000;6.4000;1.3333;13 23 26 41 51 53
35;5;40.9167;34.0000;0.1667;0.0000;5.1000;1.6500;13 18 43 49 53
36;5;40.8000;32.0000;1.0000;0.0000;6.4000;1.4000;4 23 26 39 56
37;6;41.7750;32.0000;0.6250;0.0000;6.4000;2.7500;4 20 26 40 51 53
41;5;41.1250;32.0000;0.8750;0.0000;6.4000;1.8500;8 17 29 43 57
42;8;41.8062;32.0000;2.0000;0.0000;6.4000;1.4062;12 23 31 41 45 46 48 53
45;5;41.9500;34.0000;0.5000;0.0000;5.1000;2.3500;13 20 43 49 53
46;5;43.3000;32.0000;3.2500;0.0000;6.4000;1.6500;1 16 32 43 49
48;6;41.6083;32.0000;0.7500;0.0000;6.4000;2.4583;4 23 31 38 48 53
49;2;42.5250;38.0000;0.0000;0.0000;1.9000;2.6250;4 49
5;7;41.0786;32.0000;0.5000;0.0000;6.4000;2.1786;13 22 27 41 49 52 53
53;7;43.2571;32.0000;2.7500;0.0000;6.4000;2.1071;4 20 27 44 46 51 53
54;7;40.7571;32.0000;0.2500;0.0000;6.4000;2.1071;2 24 27 44 47 51 53
56;9;40.8306;32.0000;0.1250;0.0000;6.4000;2.3056;7 24 27 34 48 49 50 52 53
57;5;42.8500;32.0000;2.2500;0.0000;6.4000;2.2000;12 23 27 39 53
58;6;40.8167;32.0000;0.7500;0.0000;6.4000;1.6667;2 19 29 41 48 53
59;6;41.6500;32.0000;1.3750;0.0000;6.4000;1.8750;9 17 26 43 49 53
6;5;42.0667;32.0000;1.2500;0.0167;6.4000;2.4000;4 23 27 43 53
61;4;41.8375;32.0000;1.0000;0.0000;6.4000;2.4375;4 23 31 41
62;4;41.3375;32.0000;0.6250;0.0000;6.4000;2.3125;2 22 27 39
63;4;41.6000;36.0000;0.2500;0.0000;3.6000;1.7500;13 23 52 53
65;6;40.9000;32.0000;0.3750;0.0000;6.4000;2.1250;13 21 30 41 50 53
67;4;41.4000;32.0000;0.5000;0.0000;6.4000;2.5000;13 22 27 43
68;3;41.6833;34.0000;0.3333;0.0000;5.1000;2.2500;5 23 43
7;5;41.9000;32.0000;1.2500;0.0000;6.4000;2.2500;11 20 31 41 51
71;6;41.6083;32.0000;1.0000;0.0000;6.4000;2.2083;11 23 31 43 49 52
72;8;42.3375;32.0000;1.5000;0.0000;6.4000;2.4375;7 22 31 41 46 47 53 55
74;7;41.1143;32.0000;0.2500;0.0000;6.4000;2.4643;8 20 30 35 49 52 53
76;4;41.4000;32.0000;0.8750;0.0000;6.4000;2.1250;3 18 27 41
77;4;42.2125;32.0000;1.5000;0.0000;6.4000;2.3125;13 22 30 43
79;4;41.9625;32.0000;0.5000;0.0000;6.4000;3.0625;8 20 26 43
80;5;41.0500;32.0000;0.2500;0.0000;6.4000;2.4000;5 20 27 38 53
81;5;41.0000;32.0000;0.7500;0.0000;6.4000;1.8500;10 20 28 35 53
82;4;41.1500;32.0000;0.7500;0.0000;6.4000;2.0000;13 16 26 43
83;12;42.9417;32.0000;2.5000;0.0000;6.4000;2.0417;12 22 26 43 45 46 47 48 49 50 52 55
84;6;41.2333;32.0000;0.3750;0.0000;6.4000;2.4583;4 18 31 44 51 53
85;12;39.7542;32.0000;0.1667;0.0000;6.4000;1.1875;1 14 40 45 46 47 48 49 50 52 53 55
88;7;42.1857;32.0000;1.2500;0.0000;6.4000;2.5357;13 23 27 43 49 52 53
89;7;41.5071;32.0000;1.0000;0.0000;6.4000;2.1071;3 23 31 41 49 52 53
90;7;41.2929;32.0000;0.5000;0.0000;6.4000;2.3929;12 20 27 39 53 56 57
91;6;40.8583;32.0000;1.0000;0.0000;6.4000;1.4583;4 23 31 39 53 56
92;9;42.1500;32.0000;1.0000;0.0000;6.4000;2.7500;4 23 32 38 50 51 53 56 57
95;6;42.9833;32.0000;1.7500;0.0000;6.4000;2.8333;1 20 28 43 53 57
96;6;43.2333;32.0000;2.2500;0.0000;6.4000;2.5833;2 23 31 39 51 53
97;9;42.2611;32.0000;1.7500;0.0000;6.4000;2.1111;2 21 27 42 45 50 53 56 57
99;6;40.6083;32.0000;0.6250;0.0000;6.4000;1.5833;12 23 28 39 53 56
