id_aluno;num_materiais;fitness_total;cobertura;dificuldade;tempo;balanceamento;estilo;sequencia
1;6;38.8033;28.0000;0.7783;0.0000;8.4000;1.6250;5 16 18 27 40 52
100;9;44.4433;28.0000;1.4822;0.0000;12.6000;2.3611;10 14 27 34 37 45 53 55 60
101;6;40.5133;28.0000;0.9883;0.0000;8.4000;3.1250;10 21 27 37 54 60
102;5;40.1800;28.0000;0.7800;0.0000;8.4000;3.0000;2 32 34 54 59
106;6;41.1933;28.0000;1.8350;0.0000;8.4000;2.9583;6 22 29 35 55 61
107;6;39.5717;28.0000;1.4817;0.0650;8.4000;1.6250;10 20 21 27 43 55
110;6;39.9167;28.0000;0.7667;0.0000;8.4000;2.7500;6 13 23 37 52 58
111;8;44.7229;28.0000;0.6863;0.9367;12.6000;2.5000;1 21 27 37 45 53 55 56
112;6;41.0250;28.0000;2.5000;0.0000;8.4000;2.1250;4 14 16 23 43 51
113;6;38.9000;28.0000;0.5000;0.0000;8.4000;2.0000;6 15 30 38 55 59
114;6;40.6917;28.0000;2.8333;0.0000;8.4000;1.4583;10 18 24 39 53 57
117;6;39.6733;28.0000;1.3983;0.0000;8.4000;1.8750;10 22 27 34 45 59
118;6;39.6633;28.0000;1.3883;0.0000;8.4000;1.8750;6 21 27 43 55 59
120;12;47.8767;28.0000;1.0558;0.6667;16.8000;1.3542;10 13 20 27 34 37 45 49 53 55 59 60
121;6;38.7550;28.0000;0.6467;0.0000;8.4000;1.7083;11 16 18 26 35 52
123;6;39.0867;28.0000;0.5200;0.0000;8.4000;2.1667;6 16 21 25 41 53
124;6;39.7867;28.0000;1.5117;0.0000;8.4000;1.8750;9 21 28 34 55 59
125;11;48.3226;28.0000;0.8864;0.6817;16.8000;1.9545;1 14 20 27 34 37 49 53 55 56 59
126;8;45.6063;28.0000;2.7500;0.0000;11.2000;3.6562;9 14 27 37 49 53 55 59
127;6;39.4350;28.0000;0.3683;0.0000;8.4000;2.6667;10 16 22 27 36 53
130;6;41.2967;28.0000;0.8700;0.8183;8.4000;3.2083;8 17 30 37 53 57
15;5;41.2947;28.0000;1.3280;0.0667;8.4000;3.5000;2 26 37 47 58
18;11;49.6730;28.0000;1.0327;0.4767;16.8000;3.3636;2 20 32 34 37 45 49 53 55 59 60
19;6;39.9850;28.0000;1.0433;0.0000;8.4000;2.5417;7 22 30 37 48 59
2;6;39.7333;28.0000;1.3333;0.0000;8.4000;2.0000;5 12 17 28 41 47
21;6;39.7533;28.0000;0.5200;0.0000;8.4000;2.8333;7 22 29 44 55 58
23;9;44.0800;28.0000;0.9244;0.0000;12.6000;2.5556;8 20 21 27 37 45 53 55 56
24;6;40.1850;28.0000;0.4933;0.0000;8.4000;3.2917;10 12 14 26 37 53
27;6;38.5167;28.0000;0.4500;0.0000;8.4000;1.6667;10 17 26 36 50 60
28;6;39.3983;28.0000;0.6233;0.0000;8.4000;2.3750;11 14 16 29 35 55
29;6;39.4817;28.0000;0.5400;0.0000;8.4000;2.5417;3 12 21 28 36 54
3;8;44.6596;28.0000;1.6000;0.8283;11.2000;3.0312;10 14 20 27 37 49 55 56
