id_aluno;num_materiais;fitness_total;cobertura;dificuldade;tempo;balanceamento;estilo;sequencia
1;6;38.8867;28.0000;0.7783;0.0000;8.4000;1.7083;9 18 28 39 53 58
100;8;43.3779;28.0000;1.6812;0.3717;11.2000;2.1250;10 21 27 34 37 53 55 59
101;6;40.7633;28.0000;0.9883;0.0000;8.4000;3.3750;9 14 27 38 53 60
102;7;41.2214;28.0000;0.6000;0.0000;9.8000;2.8214;6 15 20 24 43 45 49
106;5;40.7520;28.0000;1.0020;0.0000;8.4000;3.3500;1 26 35 54 56
107;7;40.8064;28.0000;1.2171;0.0750;9.8000;1.7143;10 16 20 21 25 34 52
110;6;39.5000;28.0000;0.6000;0.0000;8.4000;2.5000;9 20 21 30 43 55
111;7;43.5036;28.0000;0.8086;0.9950;11.2000;2.5000;1 10 27 37 49 53 59
112;6;40.9417;28.0000;2.5000;0.0000;8.4000;2.0417;6 19 26 43 48 58
113;5;39.6000;28.0000;1.1500;0.0000;8.4000;2.0500;0 31 34 55 59
114;6;40.2750;28.0000;2.1667;0.0000;8.4000;1.7083;4 16 22 27 41 48
117;6;39.7567;28.0000;1.0650;0.0000;8.4000;2.2917;3 19 20 31 34 55
118;6;39.5383;28.0000;1.0550;0.0000;8.4000;2.0833;6 15 20 27 37 55
120;10;46.6557;28.0000;1.0540;0.8017;15.4000;1.4000;2 20 27 34 37 45 49 53 55 59
121;6;38.9217;28.0000;0.4800;0.0000;8.4000;2.0417;3 16 22 26 40 51
123;6;39.6300;28.0000;1.1467;0.0000;8.4000;2.0833;11 22 25 38 54 59
124;6;39.4117;28.0000;0.8450;0.0000;8.4000;2.1667;5 19 27 39 53 59
125;11;47.7870;28.0000;0.7955;0.3733;16.8000;1.8182;2 20 21 27 34 37 45 49 55 56 59
126;7;45.8429;28.0000;3.0000;0.0000;11.2000;3.6429;1 27 34 37 49 55 59
127;6;39.5600;28.0000;0.7017;0.0000;8.4000;2.4583;10 21 28 40 55 58
130;6;39.5617;28.0000;1.0367;0.0000;8.4000;2.1250;11 21 32 37 55 60
15;7;42.1586;28.0000;1.0371;0.0000;9.8000;3.3214;8 12 16 18 32 37 45
18;11;49.5579;28.0000;1.0800;0.4733;16.8000;3.2045;2 12 21 27 34 37 45 49 53 55 59
19;7;40.7700;28.0000;0.7914;0.0000;9.8000;2.1786;11 18 20 25 34 37 46
2;6;39.4000;28.0000;1.3333;0.0000;8.4000;1.6667;10 18 26 40 51 57
21;6;39.7533;28.0000;0.8533;0.0000;8.4000;2.5000;10 19 25 38 51 58
23;8;43.2437;28.0000;1.2625;0.0000;11.2000;2.7812;7 14 27 34 49 53 55 59
24;6;39.8100;28.0000;0.6600;0.0000;8.4000;2.7500;10 16 21 26 37 55
27;6;38.5750;28.0000;0.7167;0.0000;8.4000;1.4583;3 16 22 33 38 52
28;6;39.5683;28.0000;0.5433;0.0000;8.4000;2.6250;4 16 21 25 34 47
29;6;39.1483;28.0000;0.3733;0.0000;8.4000;2.3750;10 12 14 27 41 51
3;8;44.4925;28.0000;1.6000;0.8800;11.2000;2.8125;10 14 27 34 37 45 55 59
31;7;42.5357;28.0000;1.3714;0.0000;11.2000;1.9643;1 27 34 37 49 53 59
32;6;41.1083;28.0000;2.1667;0.0000;8.4000;2.5417;10 19 26 41 55 56
33;9;43.6700;28.0000;1.2089;0.0000;12.6000;1.8611;10 14 20 26 37 45 53 55 59
34;6;39.2133;28.0000;0.8133;0.0000;8.4000;2.0000;3 21 27 37 46 60
35;6;38.8300;28.0000;0.3883;0.0000;8.4000;2.0417;7 16 17 29 38 54
36;7;40.4071;28.0000;0.4286;0.0000;9.8000;2.1786;8 12 21 25 36 45 53
37;6;39.3450;28.0000;0.4450;0.0000;8.4000;2.5000;10 20 22 26 34 55
41;6;38.4867;28.0000;0.5450;0.0000;8.4000;1.5417;3 14 20 25 43 51
42;8;43.9763;28.0000;2.8750;0.2450;11.2000;1.6562;8 19 27 34 49 53 55 59
45;6;39.7317;28.0000;0.7900;0.0000;8.4000;2.5417;6 22 33 34 50 61
46;6;39.8167;28.0000;2.1667;0.0000;8.4000;1.2500;4 14 16 27 34 48
48;8;43.3938;28.0000;1.3500;0.0000;11.2000;2.8438;5 14 27 37 45 49 53 59
49;6;39.2433;28.0000;0.7183;0.0000;8.4000;2.1250;7 19 29 36 51 60
5;5;38.8540;28.0000;0.3540;0.0000;8.4000;2.1000;2 27 37 45 60
53;8;44.7404;28.0000;2.7500;0.0717;11.2000;2.7188;8 14 27 34 37 53 55 59
54;12;49.1833;28.0000;0.6083;1.0667;16.8000;2.7083;10 13 20 27 34 37 38 49 53 55 56 59
56;13;49.0522;28.0000;0.5808;0.0983;18.2000;2.1731;5 14 20 21 27 34 37 38 49 53 55 59 60
57;6;41.1550;28.0000;2.1667;0.1717;8.4000;2.4167;10 16 19 28 37 55
58;8;42.0504;28.0000;0.7212;0.0667;11.2000;2.0625;11 13 27 37 49 53 55 59
59;6;38.5850;28.0000;0.9350;0.0000;8.4000;1.2500;10 16 21 33 36 55
6;6;39.3317;28.0000;0.4733;0.0000;8.4000;2.4583;11 16 19 27 35 54
61;6;40.6617;28.0000;0.7617;0.0000;8.4000;3.5000;3 17 20 33 37 49
62;5;39.9140;28.0000;0.5640;0.0000;8.4000;2.9500;2 20 27 43 55
63;6;39.1167;28.0000;0.6750;0.0000;8.4000;2.0417;4 13 20 26 36 52
65;9;43.7422;28.0000;0.6978;0.0000;12.6000;2.4444;10 14 20 30 34 37 45 55 59
67;6;39.4733;28.0000;0.5733;0.0000;8.4000;2.5000;11 18 26 37 51 58
68;6;39.5017;28.0000;1.2683;0.0000;8.4000;1.8333;5 22 25 38 50 58
7;6;41.1300;28.0000;1.3967;0.8333;8.4000;2.5000;10 19 27 35 46 59
71;6;39.5550;28.0000;0.4883;0.0000;8.4000;2.6667;5 14 28 36 53 59
72;8;43.6954;28.0000;1.3937;0.4767;11.2000;2.6250;10 14 20 32 37 49 53 59
74;6;40.8283;28.0000;1.3883;0.5817;8.4000;2.4583;10 17 20 27 34 46
76;6;40.7967;28.0000;0.8967;0.0000;8.4000;3.5000;10 19 33 37 45 56
77;5;40.6860;28.0000;1.1860;0.0000;8.4000;3.1000;0 20 27 34 45
79;6;39.4500;28.0000;0.5500;0.0000;8.4000;2.5000;11 15 23 35 52 60
80;6;40.1583;28.0000;0.7167;0.0000;8.4000;3.0417;10 17 32 37 49 58
81;6;38.6883;28.0000;0.5100;0.1117;8.4000;1.6667;10 17 30 43 51 60
82;6;39.3700;28.0000;1.0117;0.0000;8.4000;1.9583;11 17 28 40 55 58
83;12;50.4025;28.0000;2.7500;0.9567;16.8000;1.8958;10 14 20 27 37 45 48 49 53 55 56 59
84;8;43.1933;28.0000;0.6938;0.2683;11.2000;3.0312;8 14 20 27 34 37 49 55
85;12;47.2325;28.0000;0.7500;0.6200;16.8000;1.0625;10 20 21 27 34 37 45 49 53 55 59 60
88;6;40.4417;28.0000;1.8333;0.0000;8.4000;2.2083;10 21 27 37 45 58
89;7;42.8924;28.0000;1.1214;0.1067;11.2000;2.4643;2 16 27 34 37 49 59
90;6;39.3767;28.0000;0.4350;0.0000;8.4000;2.5417;11 20 22 27 37 53
91;6;38.9117;28.0000;1.0117;0.0000;8.4000;1.5000;10 14 20 25 37 52
92;12;49.7000;28.0000;0.8708;0.5917;16.8000;3.4375;8 14 20 27 34 37 49 53 55 56 59 60
95;6;39.4933;28.0000;0.4267;0.0000;8.4000;2.6667;8 12 19 33 36 53
96;9;46.6094;28.0000;2.5556;0.4817;12.6000;2.9722;10 19 20 27 34 48 53 55 59
97;11;48.1274;28.0000;0.9282;0.0583;16.8000;2.3409;2 20 27 37 45 49 53 55 56 58 59
