id_aluno;num_materiais;fitness_total;cobertura;dificuldade;tempo;balanceamento;estilo;sequencia
1;3;38.3722;28.0000;0.4722;0.0000;8.4000;1.5000;1 35 55
100;6;40.5917;28.0000;0.8333;0.0000;9.8000;1.9583;6 22 25 36 38 51
101;5;39.5000;28.0000;1.1500;0.0000;8.4000;1.9500;6 25 36 39 52
102;4;38.9625;28.0000;0.6250;0.0000;8.4000;1.9375;11 24 34 55
106;3;39.3167;28.0000;1.1667;0.0000;8.4000;1.7500;10 15 29
107;5;39.9000;28.0000;1.0500;0.0000;8.4000;2.4500;10 26 37 48 51
110;5;39.8000;30.0000;0.6000;0.0000;7.5000;1.7000;10 17 43 46 53
111;5;42.2967;28.0000;1.1667;0.6800;9.8000;2.6500;10 21 24 33 54
112;4;41.4625;28.0000;3.2500;0.0000;8.4000;1.8125;6 26 32 53
113;4;38.5875;28.0000;0.2500;0.0000;8.4000;1.9375;11 25 30 52
114;5;41.4500;30.0000;2.0000;0.0000;7.5000;1.9500;7 25 38 48 51
117;4;39.1708;28.0000;0.7083;0.0000;8.4000;2.0625;10 16 34 51
118;4;39.1500;28.0000;0.7500;0.0000;8.4000;2.0000;1 36 44 51
120;7;42.1286;28.0000;1.4286;0.0000;11.2000;1.5000;11 17 21 22 36 41 51
121;4;39.4625;28.0000;1.5000;0.0000;8.4000;1.5625;6 17 32 54
123;5;40.7000;30.0000;1.0000;0.0000;7.5000;2.2000;7 22 40 48 52
124;5;39.1000;28.0000;1.3000;0.0000;8.4000;1.4000;6 22 37 48 50
125;5;40.3500;28.0000;0.8000;0.0000;9.8000;1.7500;3 22 36 42 54
126;6;42.4667;28.0000;2.5000;0.0000;9.8000;2.1667;6 17 21 36 44 53
127;4;38.8792;28.0000;0.6667;0.0000;8.4000;1.8125;9 17 34 55
130;4;40.5250;28.0000;1.2500;0.0000;8.4000;2.8750;13 16 31 51
15;5;40.2000;30.0000;0.4000;0.0000;7.5000;2.3000;13 16 42 48 53
18;6;42.4917;28.0000;0.8333;0.0000;11.2000;2.4583;3 10 16 36 43 54
19;4;39.2542;28.0000;0.7917;0.0000;8.4000;2.0625;10 15 30 52
2;4;40.0250;28.0000;1.5000;0.0000;8.4000;2.1250;6 19 34 51
21;3;38.9000;28.0000;1.0000;0.0000;8.4000;1.5000;8 16 29
23;6;40.5500;28.0000;0.5417;0.0000;9.8000;2.2083;10 15 21 37 49 53
24;5;39.3500;28.0000;0.3000;0.0000;8.4000;2.6500;6 15 36 39 54
27;5;38.4000;28.0000;0.3500;0.0000;8.4000;1.6500;6 26 37 47 52
28;4;39.7750;28.0000;1.3750;0.0000;8.4000;2.0000;7 20 32 53
29;4;39.3375;28.0000;0.8750;0.0000;8.4000;2.0625;6 17 34 53
3;5;42.7633;28.0000;1.6000;0.5633;9.8000;2.8000;7 21 25 31 51
31;5;40.1500;28.0000;0.3000;0.0000;9.8000;2.0500;5 36 44 49 55
32;3;40.8167;28.0000;2.3333;0.0000;8.4000;2.0833;6 17 28
33;6;41.8250;28.0000;0.7500;0.0000;11.2000;1.8750;10 11 22 24 34 52
34;4;38.9625;28.0000;0.8750;0.0000;8.4000;1.6875;2 36 42 55
35;3;38.2333;28.0000;0.3333;0.0000;8.4000;1.5000;8 26 29
36;5;40.0000;30.0000;0.8000;0.0000;7.5000;1.7000;7 21 39 47 52
37;5;40.5500;28.0000;1.7500;0.0000;8.4000;2.4000;10 24 37 47 54
41;4;38.8792;28.0000;0.6667;0.0000;8.4000;1.8125;8 26 35 55
42;7;43.7714;28.0000;2.7143;0.0000;11.2000;1.8571;10 11 18 21 37 46 54
45;4;39.8583;28.0000;1.5833;0.0000;8.4000;1.8750;8 19 32 50
46;5;41.3000;28.0000;2.8000;0.0000;8.4000;2.1000;8 18 37 47 52
48;5;41.2167;28.0000;1.2667;0.0000;9.8000;2.1500;11 21 30 49 54
49;5;40.8167;30.0000;0.4000;0.0667;7.5000;2.8500;12 17 44 47 52
5;4;39.0042;28.0000;0.7917;0.0000;8.4000;1.8125;10 21 30 50
53;4;43.4500;28.0000;2.7500;0.0000;11.2000;1.5000;3 7 16 27
54;8;43.3188;28.0000;0.8750;0.0000;12.6000;1.8438;11 17 22 24 25 36 45 50
56;7;42.2714;28.0000;0.8214;0.0000;11.2000;2.2500;10 11 21 24 36 45 53
57;5;40.9000;28.0000;2.2000;0.0000;8.4000;2.3000;7 24 37 46 51
58;6;40.1950;28.0000;0.5000;0.0617;9.8000;1.8333;10 11 15 36 39 53
59;4;38.9800;28.0000;0.2500;0.4550;8.4000;1.8750;6 17 32 52
6;5;39.9000;28.0000;0.8000;0.0000;8.4000;2.7000;13 16 37 47 54
61;5;39.9500;28.0000;0.3500;0.0000;8.4000;3.2000;9 16 36 40 51
62;4;38.7125;28.0000;0.6250;0.0000;8.4000;1.6875;13 24 34 53
63;4;38.7125;28.0000;1.0000;0.0000;8.4000;1.3125;11 15 34 55
65;5;39.7500;28.0000;1.0000;0.0000;8.4000;2.3500;11 22 36 42 53
67;3;39.6083;28.0000;1.5417;0.0000;8.4000;1.6667;13 16 29
68;5;39.9000;28.0000;1.0000;0.0000;8.4000;2.5000;12 14 37 47 55
7;5;39.8000;28.0000;1.4000;0.0000;8.4000;2.0000;7 17 36 43 50
71;4;39.0458;28.0000;0.7083;0.0000;8.4000;1.9375;9 24 30 54
72;5;39.7000;28.0000;0.9000;0.0000;8.4000;2.4000;10 24 36 38 51
74;3;39.3167;28.0000;1.1667;0.0000;8.4000;1.7500;10 25 28
76;4;39.8167;28.0000;0.9167;0.0000;8.4000;2.5000;11 24 32 54
77;3;40.4000;28.0000;1.4167;0.0000;8.4000;2.5833;4 31 54
79;4;39.4833;28.0000;0.9583;0.0000;8.4000;2.1250;6 14 32 52
80;4;39.5850;28.0000;1.0833;0.3517;8.4000;1.7500;11 20 34 50
81;5;40.9000;30.0000;1.4000;0.0000;7.5000;2.0000;10 18 43 46 53
82;3;38.2056;28.0000;0.5556;0.0000;8.4000;1.2500;1 32 52
83;8;46.3813;28.0000;3.1250;0.0000;12.6000;2.6562;6 16 18 21 36 41 49 52
84;6;42.0333;28.0000;1.0833;0.0000;11.2000;1.7500;10 16 21 24 32 55
85;6;43.9472;28.0000;2.0556;0.0000;12.6000;1.2917;3 10 11 35 42 54
88;4;40.2125;28.0000;1.7500;0.0000;8.4000;2.0625;13 25 35 53
89;5;41.6333;28.0000;0.8333;0.0000;9.8000;3.0000;11 21 25 35 51
90;5;39.3500;28.0000;0.9500;0.0000;8.4000;2.0000;6 17 37 49 53
91;4;38.4000;28.0000;0.4375;0.0000;8.4000;1.5625;5 36 38 55
92;6;41.7000;28.0000;0.8333;0.0000;11.2000;1.6667;3 17 21 37 49 53
95;4;39.5250;28.0000;0.4375;0.0000;8.4000;2.6875;23 37 48 52
96;5;42.7500;28.0000;2.8000;0.0000;9.8000;2.1500;11 24 31 49 54
97;7;43.0524;28.0000;0.5238;0.0000;12.6000;1.9286;11 16 21 24 35 49 53
99;4;39.4625;28.0000;1.0000;0.0000;8.4000;2.0625;10 15 30 51
