id_aluno;num_materiais;fitness_total;cobertura;dificuldade;tempo;balanceamento;estilo;sequencia
21;4;38.8583;28.0000;0.5833;0.0000;8.4000;1.8750;8 26 30 50
23;5;39.9500;28.0000;1.3500;0.0000;8.4000;2.2000;11 22 36 41 52
24;5;38.9500;28.0000;0.7000;0.0000;8.4000;1.8500;11 24 37 46 53
27;4;38.8167;28.0000;0.6667;0.0000;8.4000;1.7500;6 26 32 55
28;4;38.2750;28.0000;0.6250;0.0000;8.4000;1.2500;6 15 34 53
29;5;39.3000;28.0000;0.9000;0.0000;8.4000;2.0000;10 15 37 46 53
3;4;40.0875;28.0000;1.2500;0.0000;8.4000;2.4375;3 36 44 54
31;5;40.3383;28.0000;1.0000;1.1883;8.4000;1.7500;9 21 36 45 55
32;3;41.5667;28.0000;3.0000;0.0000;8.4000;2.1667;8 25 28
33;5;39.8767;28.0000;0.9000;0.6267;8.4000;1.9500;10 22 36 40 53
34;5;39.4000;28.0000;1.3000;0.0000;8.4000;1.7000;9 22 37 48 52
35;4;38.7125;28.0000;0.7500;0.0000;8.4000;1.5625;6 26 32 52
36;5;38.8000;28.0000;0.6000;0.0000;8.4000;1.8000;7 22 36 38 52
37;4;38.5250;28.0000;0.5000;0.0000;8.4000;1.6250;10 20 34 50
41;5;39.8500;30.0000;0.2000;0.0000;7.5000;2.1500;9 14 38 49 52
42;5;42.6000;28.0000;2.4000;0.0000;9.8000;2.4000;10 25 31 49 51
45;4;40.0875;28.0000;1.1250;0.0000;8.4000;2.5625;2 37 47 50
46;4;40.8375;28.0000;2.7500;0.0000;8.4000;1.6875;9 14 30 52
48;5;40.6167;28.0000;1.0667;0.0000;9.8000;1.7500;10 16 24 35 53
49;3;38.5667;28.0000;0.6667;0.0000;8.4000;1.5000;8 17 29
5;5;39.9000;28.0000;1.1500;0.0000;8.4000;2.3500;10 16 37 47 53
53;6;42.2167;28.0000;2.3333;0.0000;9.8000;2.0833;6 22 36 40 49 51
54;6;42.8778;28.0000;0.4444;0.0000;12.6000;1.8333;3 17 25 31 49 54
56;7;43.7548;28.0000;0.6190;0.0000;12.6000;2.5357;10 21 22 24 30 49 52
57;5;40.6000;28.0000;2.2000;0.0000;8.4000;2.0000;6 17 36 39 53
58;5;39.0500;28.0000;0.6000;0.0000;8.4000;2.0500;10 21 36 44 55
59;4;38.7125;28.0000;0.2500;0.0000;8.4000;2.0625;9 25 32 50
6;4;38.9208;28.0000;0.5833;0.0000;8.4000;1.9375;6 14 34 53
61;4;39.1500;28.0000;1.0000;0.0000;8.4000;1.7500;6 25 35 53
62;5;39.8000;30.0000;0.5000;0.0000;7.5000;1.8000;6 22 43 49 53
63;5;40.3000;30.0000;0.6000;0.0000;7.5000;2.2000;11 25 40 46 51
65;6;41.0500;28.0000;1.1667;0.0000;9.8000;2.0833;11 20 21 37 49 51
67;5;40.3000;28.0000;1.4500;0.0000;8.4000;2.4500;7 18 37 46 53
68;5;40.4000;30.0000;1.0000;0.0000;7.5000;1.9000;9 26 40 47 51
7;5;39.6500;28.0000;1.4000;0.0000;8.4000;1.8500;6 17 37 49 54
71;5;40.1500;28.0000;0.9000;0.0000;8.4000;2.8500;11 18 37 48 53
72;6;40.9250;28.0000;0.9167;0.0000;9.8000;2.2083;11 17 36 44 49 51
74;5;40.5500;28.0000;1.3000;0.0000;8.4000;2.8500;11 25 37 47 55
76;5;39.3000;28.0000;0.9000;0.0000;8.4000;2.0000;6 16 36 43 52
77;4;40.1750;28.0000;0.8750;0.0000;9.8000;1.5000;10 15 17 27
79;4;39.7125;28.0000;0.6875;0.0000;8.4000;2.6250;2 37 46 54
80;5;39.5500;28.0000;1.1000;0.0000;8.4000;2.0500;12 16 36 39 50
81;5;39.4000;28.0000;1.0500;0.0000;8.4000;1.9500;6 26 37 46 54
82;5;40.4250;30.0000;0.9000;0.0250;7.5000;2.0000;13 15 44 47 55
83;6;44.2417;28.0000;2.6667;0.0000;11.2000;2.3750;3 21 22 37 48 51
84;7;41.4857;28.0000;0.5714;0.0000;11.2000;1.7143;8 16 24 25 37 49 53
85;7;44.4333;28.0000;1.6190;0.0000;12.6000;2.2143;11 21 24 31 42 49 52
88;5;40.2500;28.0000;1.2000;0.0000;8.4000;2.6500;10 25 37 46 51
89;6;40.6333;28.0000;0.7500;0.0000;9.8000;2.0833;10 11 18 36 39 54
90;5;39.5500;28.0000;0.8000;0.0000;8.4000;2.3500;10 17 36 43 52
91;3;38.6500;28.0000;0.6667;0.0000;8.4000;1.5833;5 35 52
92;8;44.3333;28.0000;0.8333;0.0000;14.0000;1.5000;11 16 17 24 25 35 49 53
95;5;40.3500;30.0000;0.4000;0.0000;7.5000;2.4500;6 22 44 47 52
96;7;43.8071;28.0000;2.5714;0.0000;11.2000;2.0357;7 16 17 24 37 49 54
97;9;44.6389;28.0000;0.7222;0.0000;14.0000;1.9167;6 18 20 21 24 25 37 49 53
99;6;40.6217;28.0000;1.0000;0.0300;9.8000;1.7917;6 15 17 37 48 54
