id_aluno;num_materiais;fitness_total;cobertura;dificuldade;tempo;balanceamento;estilo;sequencia
23;6;40.3833;28.0000;0.4583;0.0000;9.8000;2.1250;6 21 25 36 39 53
24;4;38.9625;28.0000;0.3750;0.0000;8.4000;2.1875;13 17 35 54
27;5;39.4500;30.0000;0.5000;0.0000;7.5000;1.4500;6 26 40 47 54
28;5;39.0500;28.0000;0.8000;0.0000;8.4000;1.8500;10 17 37 46 50
29;5;40.1000;28.0000;1.1000;0.0000;8.4000;2.6000;6 15 37 49 55
3;6;42.0200;28.0000;1.8333;0.1783;9.8000;2.2083;10 16 24 37 49 52
31;6;40.7167;28.0000;1.0833;0.0000;9.8000;1.8333;10 11 21 37 49 55
32;5;42.2000;30.0000;2.2000;0.0000;7.5000;2.5000;9 16 43 48 54
33;5;39.5500;28.0000;1.3000;0.0000;8.4000;1.8500;11 25 36 41 53
34;5;39.2000;28.0000;1.1000;0.0000;8.4000;1.7000;9 19 36 40 50
35;5;39.6000;30.0000;0.4000;0.0000;7.5000;1.7000;12 19 40 47 52
36;5;38.9000;28.0000;0.4000;0.0000;8.4000;2.1000;7 25 36 38 54
37;5;40.9000;28.0000;0.9000;0.0000;9.8000;2.2000;7 11 20 32 54
41;4;38.6083;28.0000;0.3333;0.0000;8.4000;1.8750;6 21 32 52
42;6;43.2583;28.0000;3.1667;0.0000;9.8000;2.2917;10 18 21 37 49 50
45;5;39.3000;28.0000;0.8500;0.0000;8.4000;2.0500;12 15 37 46 50
46;3;40.5667;28.0000;2.6667;0.0000;8.4000;1.5000;2 30 51
48;6;40.6333;28.0000;0.9167;0.0000;9.8000;1.9167;10 16 24 37 49 54
49;5;40.1500;30.0000;0.8000;0.0000;7.5000;1.8500;8 17 40 47 50
5;5;39.7000;28.0000;0.7500;0.0000;8.4000;2.5500;8 21 37 47 53
53;6;42.0917;28.0000;2.3333;0.0000;9.8000;1.9583;10 17 25 36 39 52
54;6;41.3250;28.0000;0.5000;0.0000;11.2000;1.6250;3 15 24 36 39 55
56;5;42.3167;28.0000;1.0667;0.0000;11.2000;2.0500;3 10 21 35 51
57;5;41.0000;28.0000;2.2000;0.0000;8.4000;2.4000;10 15 37 48 51
58;5;38.6000;28.0000;0.2000;0.0000;8.4000;2.0000;10 24 36 44 54
59;5;40.1500;30.0000;0.8000;0.0000;7.5000;1.8500;6 18 40 49 52
6;4;38.9208;28.0000;0.5833;0.0000;8.4000;1.9375;9 15 34 53
61;4;38.9000;28.0000;0.7500;0.0000;8.4000;1.7500;11 24 34 53
62;5;39.3500;28.0000;0.5000;0.0000;8.4000;2.4500;9 24 37 46 55
63;4;38.9000;28.0000;0.7500;0.0000;8.4000;1.7500;11 14 34 54
65;5;39.6000;28.0000;1.2000;0.0000;8.4000;2.0000;11 25 36 41 53
67;5;39.8500;28.0000;1.0500;0.0000;8.4000;2.4000;6 17 37 48 54
68;4;40.5000;30.0000;1.0000;0.0000;7.5000;2.0000;1 40 46 51
7;5;40.0000;28.0000;1.6000;0.0000;8.4000;2.0000;7 25 37 49 54
71;5;39.0500;28.0000;0.6000;0.0000;8.4000;2.0500;11 14 36 38 54
72;6;41.0783;28.0000;1.4167;0.1117;9.8000;1.7500;11 17 25 36 43 53
74;5;40.1500;30.0000;1.2000;0.0000;7.5000;1.4500;10 16 43 49 50
76;4;39.5042;28.0000;0.6667;0.0000;8.4000;2.4375;11 26 30 53
77;4;39.5567;28.0000;1.1250;0.2817;8.4000;1.7500;13 24 34 54
79;3;38.7750;28.0000;0.6250;0.0000;8.4000;1.7500;6 18 29
80;3;39.5667;28.0000;1.0833;0.0000;8.4000;2.0833;10 22 29
81;4;40.0250;28.0000;1.6250;0.0000;8.4000;2.0000;11 19 32 54
82;3;38.8583;28.0000;1.0417;0.0000;8.4000;1.4167;7 26 29
83;7;46.1357;28.0000;2.7143;0.0000;12.6000;2.8214;10 11 22 24 31 49 54
84;6;40.3417;28.0000;0.5833;0.0000;9.8000;1.9583;11 22 25 37 49 53
85;5;42.4667;28.0000;1.0667;0.0000;11.2000;2.2000;3 20 21 35 50
88;4;39.9625;28.0000;1.5000;0.0000;8.4000;2.0625;10 17 35 52
89;5;39.5500;28.0000;0.3000;0.0000;8.4000;2.8500;10 24 36 44 51
90;4;39.3375;28.0000;0.8750;0.0000;8.4000;2.0625;6 17 35 53
91;5;40.1500;30.0000;0.8000;0.0000;7.5000;1.8500;6 21 44 48 52
92;5;41.2417;28.0000;0.6500;0.8917;9.8000;1.9000;3 24 36 45 50
95;4;38.9625;28.0000;0.1875;0.0000;8.4000;2.3750;1 37 48 54
96;5;41.0500;28.0000;2.2000;0.0000;8.4000;2.4500;10 24 36 44 54
97;7;42.9095;28.0000;0.3810;0.0000;12.6000;1.9286;10 11 21 24 25 31 50
99;5;39.1500;28.0000;1.0000;0.0000;8.4000;1.7500;11 15 37 48 51
